price,bedrooms,bathrooms,toilets,furnished,serviced,shared,parking,category,type,sub_type,state,locality,list_year,list_month
38000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
22000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
55000000.0,5,5,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Westlands,2021,7
47500000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Parklands,2021,7
44000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
38000000.0,4,4,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Parklands,2021,7
38000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
36000000.0,3,4,0.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
36000000.0,4,5,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
35000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
33500000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
30200000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
28000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
28000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
26500000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
26000000.0,4,5,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
25950000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
25500000.0,4,4,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Parklands,2021,7
25500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
25000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
24950000.0,4,4,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Parklands,2021,7
23000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
22000000.0,4,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
22000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
22000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
20500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
20000000.0,4,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
19500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
19500000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,7
19400000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
18800000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
18500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
18500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
16500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
16500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
15800000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
15700000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
15000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
14900000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,7
13200000.0,1,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
12100000.0,1,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
10500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
8000000.0,1,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,7
9500000.0,1,1,0.0,0,0,0,0,For Sale,Apartment,Mini Flat,Nairobi,Kilimani,2021,7
11500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,7
17000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,7
17000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,7
14800000.0,4,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,7
21000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Thika,2021,7
24000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Thika,2021,7
29000000.0,4,3,0.0,0,0,0,0,For Sale,House,Townhouse,Kiambu,Thika,2021,7
30000000.0,4,5,0.0,0,0,0,0,For Sale,House,Detached Duplex,Kiambu,Thika,2021,7
37000000.0,4,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Kiambu,Thika,2021,7
25000000.0,3,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Thika,2021,7
75000000.0,4,5,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
45000000.0,5,5,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Lavington,2021,7
43000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
42000000.0,3,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Lavington,2021,7
40000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
39000000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Lavington,2021,7
39000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
38000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
22000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,7
26500000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,1
20900000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,1
75000000.0,5,5,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Lavington,2021,1
16000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,2
16000000.0,4,5,0.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Kitengela,2021,2
16000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,2
16000000.0,4,2,0.0,0,0,0,0,For Sale,House,Missing,Mombasa,Bamburi,2021,2
15600000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ngong,2021,2
15600000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,2
15500000.0,2,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,2
15500000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,2
15000000.0,5,3,0.0,0,0,0,0,For Sale,House,Townhouse,Kiambu,Thika,2021,2
15000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Thika,2021,2
15000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,2
14500000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,3
14500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,3
14500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,3
14500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,3
14000000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,3
14000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,3
14000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Embakasi,2021,3
13600000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,3
13500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,3
13500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,3
13000000.0,3,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,3
13000000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,3
13000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,3
12500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,3
12500000.0,2,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,3
12000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,3
12000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,3
12000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,3
12000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,3
12000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,3
12000000.0,5,2,0.0,0,0,0,0,For Sale,House,Missing,Mombasa,Bamburi,2021,3
12000000.0,3,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,3
12000000.0,5,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,3
12000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,3
12000000.0,5,2,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,3
11950000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Mugumo-Ini (Langata),2021,3
11500000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,3
11500000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,3
11500000.0,2,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Mombasa,Nyali,2021,3
11500000.0,3,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,4
11500000.0,2,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,4
11000000.0,3,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,4
11000000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Kikuyu,2021,4
10800000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
10500000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Juja,2021,4
26500000.0,4,5,0.0,0,0,0,0,For Sale,House,Detached Duplex,Mombasa,Bamburi,2021,4
90000000.0,4,4,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Kitisuru,2021,4
10500000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
10000000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,4
10000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,4
10000000.0,3,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,4
9950000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,4
9800000.0,1,3,0.0,0,0,0,0,For Sale,Apartment,Mini Flat,Nairobi,Kileleshwa,2021,4
9500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,4
9500000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Mombasa,Nyali,2021,4
9500000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
9500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,4
9500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,4
9500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Thika,2021,4
9000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,4
9000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Embakasi,2021,4
8800000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,4
8700000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
8650000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kasarani,2021,4
8500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,4
8500000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,4
8500000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
8500000.0,5,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,4
8500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,4
8500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,4
8500000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,4
8300000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Ruiru,2021,4
8000000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
8000000.0,4,5,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,4
7900000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Juja,2021,4
7500000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,4
7500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2021,4
7500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,4
7500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,4
7500000.0,0,1,0.0,0,0,0,0,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kileleshwa,2021,4
7300000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
7000000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,4
6950000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,4
6950000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,4
6950000.0,1,1,0.0,0,0,0,0,For Sale,Apartment,Mini Flat,Nairobi,Nairobi West,2021,4
6950000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,4
6800000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2021,4
7300000.0,1,1,0.0,0,0,0,0,For Sale,Apartment,Mini Flat,Nairobi,Karen,2021,4
6750000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,4
6500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,5
6000000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,5
6000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,5
5700000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2021,5
5500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Embakasi,2021,5
5500000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,5
5500000.0,2,1,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,5
5500000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,5
5000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Kitengela,2021,5
4500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Mombasa,Bamburi,2021,5
3950000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2021,5
3600000.0,0,1,0.0,0,0,0,0,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kileleshwa,2021,5
3500000.0,0,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2021,5
14500000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,10
85000000.0,10,10,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Nairobi West,2021,10
12000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,10
11500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,10
80000000.0,6,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Nairobi West,2021,10
55000000.0,4,4,0.0,0,0,0,0,For Sale,House,Detached Bungalow,Nairobi,Karen,2021,10
69500000.0,5,6,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Karen,2021,10
70000000.0,4,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Karen,2021,10
73000000.0,6,6,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Karen,2021,10
99000000.0,5,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Karen,2021,10
98000000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,10
75000000.0,5,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,10
75000000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,10
62000000.0,5,6,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,10
47000000.0,4,5,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Thika,2021,10
7500000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,10
40000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Mombasa,Bamburi,2021,10
14000000.0,4,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,10
13000000.0,3,4,0.0,0,0,0,0,For Sale,House,Townhouse,Kiambu,Juja,2021,10
32000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,10
12700000.0,1,2,0.0,0,0,0,0,For Sale,Apartment,Mini Flat,Nairobi,Westlands,2021,10
9000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Embakasi,2021,10
18700000.0,2,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,10
16500000.0,2,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,10
13500000.0,2,2,0.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2021,10
13000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Kikuyu,2021,10
45000000.0,4,5,0.0,0,0,0,2,For Sale,House,Detached Duplex,Nairobi,Westlands,2021,10
5000000.0,2,1,0.0,0,0,0,0,For Sale,Apartment,Missing,Kiambu,Juja,2021,10
13900000.0,3,3,0.0,0,0,0,1,For Sale,Apartment,Missing,Kajiado,Ngong,2021,10
20000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,10
90000000.0,4,5,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Nairobi Central,2021,12
20000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Parklands,2021,12
35000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,8
50000000.0,5,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Westlands,2021,8
60000000.0,4,5,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Kitisuru,2021,8
32000000.0,4,5,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2021,8
25000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Kileleshwa,2021,8
12000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
13500000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Parklands,2021,8
25000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Mugumo-Ini (Langata),2021,8
45000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2021,8
30000000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,8
36000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
13000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
19000000.0,3,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
28000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
75000000.0,4,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Westlands,2021,8
40000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,8
26000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,8
45000000.0,5,4,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Kilimani,2021,8
10850000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,8
25000000.0,4,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
40000000.0,4,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Kileleshwa,2021,8
33000000.0,4,4,0.0,0,0,0,0,For Sale,House,Semi-detached Duplex,Nairobi,Kileleshwa,2021,8
55000000.0,4,4,0.0,0,0,0,0,For Sale,House,Detached Duplex,Nairobi,Westlands,2021,8
24000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,8
38000000.0,4,3,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Lavington,2021,8
22000000.0,5,6,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,8
68000000.0,4,6,0.0,1,0,0,0,For Sale,House,Townhouse,Nairobi,Westlands,2021,8
28000000.0,4,5,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,8
9000000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,8
6900000.0,3,2,0.0,0,0,0,0,For Sale,House,Townhouse,Mombasa,Bamburi,2021,8
12000000.0,3,1,0.0,0,0,0,0,For Sale,House,Townhouse,Kiambu,Juja,2021,8
13000000.0,4,4,0.0,0,0,0,0,For Sale,House,Townhouse,Kiambu,Juja,2021,8
25000000.0,4,3,0.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Kileleshwa,2021,8
10000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
10750000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
10000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
15500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,8
10750000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
27000000.0,4,1,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Lavington,2021,8
7000000.0,3,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
6500000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,8
8750000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
10500000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,8
7900000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
23500000.0,4,6,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Ongata Rongai,2021,8
30000000.0,4,5,0.0,0,0,0,0,For Sale,House,Missing,Kiambu,Ruiru,2021,8
18000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2021,8
6500000.0,3,2,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
5500000.0,3,2,0.0,0,0,0,0,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2021,8
12000000.0,4,4,0.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Kitengela,2021,8
15000000.0,5,6,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
10000000.0,4,4,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
10000000.0,3,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
10000000.0,3,3,0.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Kitengela,2021,8
35000000.0,4,5,0.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2021,8
10500000.0,3,3,0.0,0,0,0,0,For Sale,House,Detached Duplex,Kajiado,Kitengela,2021,8
10000000.0,3,3,0.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Kitengela,2021,8
10750000.0,4,3,0.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Kitengela,2021,8
10750000.0,4,3,0.0,0,0,0,0,For Sale,House,Missing,Kajiado,Kitengela,2021,8
43000000.0,4,6,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2021,8
23000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2021,8
18000000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Kajiado,Ngong,2021,8
10950000.0,3,3,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,8
25000000.0,3,4,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2021,8
10150000.0,2,2,0.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2021,8
